GeoFIPS,GeoName,Description,RPP 2023
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",RPPs: All items ,96.92
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",RPPs: All items ,91.28
43100,"Sheboygan, WI (Metropolitan Statistical Area)",RPPs: All items ,90.77
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",RPPs: All items ,91.8
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",RPPs: All items ,87.13
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",RPPs: All items ,86.68
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",RPPs: All items ,88.15
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",RPPs: All items ,90.28
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",RPPs: All items ,91.42
43900,"Spartanburg, SC (Metropolitan Statistical Area)",RPPs: All items ,90.65
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",RPPs: All items ,101.03
44100,"Springfield, IL (Metropolitan Statistical Area)",RPPs: All items ,90.55
44140,"Springfield, MA (Metropolitan Statistical Area)",RPPs: All items ,98.42
44180,"Springfield, MO (Metropolitan Statistical Area)",RPPs: All items ,89.27
44220,"Springfield, OH (Metropolitan Statistical Area)",RPPs: All items ,88.67
44300,"State College, PA (Metropolitan Statistical Area)",RPPs: All items ,93.22
44420,"Staunton, VA (Metropolitan Statistical Area)",RPPs: All items ,92.6
44700,"Stockton, CA (Metropolitan Statistical Area)",RPPs: All items ,107.42
44940,"Sumter, SC (Metropolitan Statistical Area)",RPPs: All items ,86.25
45060,"Syracuse, NY (Metropolitan Statistical Area)",RPPs: All items ,95.17
45220,"Tallahassee, FL (Metropolitan Statistical Area)",RPPs: All items ,95.28
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",RPPs: All items ,103.43
45460,"Terre Haute, IN (Metropolitan Statistical Area)",RPPs: All items ,88.22
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",RPPs: All items ,85.31
45540,"The Villages, FL (Metropolitan Statistical Area)",RPPs: All items ,94.29
45780,"Toledo, OH (Metropolitan Statistical Area)",RPPs: All items ,90.35
45820,"Topeka, KS (Metropolitan Statistical Area)",RPPs: All items ,85.89
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",RPPs: All items ,102.07
46060,"Tucson, AZ (Metropolitan Statistical Area)",RPPs: All items ,94.35
46140,"Tulsa, OK (Metropolitan Statistical Area)",RPPs: All items ,89.48
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",RPPs: All items ,89.97
46300,"Twin Falls, ID (Metropolitan Statistical Area) *",RPPs: All items ,88.58
46340,"Tyler, TX (Metropolitan Statistical Area)",RPPs: All items ,92.39
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",RPPs: All items ,110.25
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",RPPs: All items ,92.26
46660,"Valdosta, GA (Metropolitan Statistical Area)",RPPs: All items ,86.71
46700,"Vallejo, CA (Metropolitan Statistical Area)",RPPs: All items ,109.2
47020,"Victoria, TX (Metropolitan Statistical Area)",RPPs: All items ,90.63
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",RPPs: All items ,93.75
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",RPPs: All items ,97.36
47300,"Visalia, CA (Metropolitan Statistical Area)",RPPs: All items ,101.32
47380,"Waco, TX (Metropolitan Statistical Area)",RPPs: All items ,90.79
47460,"Walla Walla, WA (Metropolitan Statistical Area)",RPPs: All items ,98.03
47580,"Warner Robins, GA (Metropolitan Statistical Area)",RPPs: All items ,91.57
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)",RPPs: All items ,108.64
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",RPPs: All items ,87.99
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",RPPs: All items ,90.52
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",RPPs: All items ,90.13
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",RPPs: All items ,88.76
48300,"Wenatchee, WA (Metropolitan Statistical Area)",RPPs: All items ,102.02
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",RPPs: All items ,88.99
48620,"Wichita, KS (Metropolitan Statistical Area)",RPPs: All items ,89.48
48660,"Wichita Falls, TX (Metropolitan Statistical Area)",RPPs: All items ,88.91
48700,"Williamsport, PA (Metropolitan Statistical Area)",RPPs: All items ,92.69
48900,"Wilmington, NC (Metropolitan Statistical Area)",RPPs: All items ,97.15
49020,"Winchester, VA-WV (Metropolitan Statistical Area)",RPPs: All items ,94.34
49180,"Winston-Salem, NC (Metropolitan Statistical Area)",RPPs: All items ,91.41
49340,"Worcester, MA-CT (Metropolitan Statistical Area)",RPPs: All items ,102.02
49420,"Yakima, WA (Metropolitan Statistical Area)",RPPs: All items ,98.01
49620,"York-Hanover, PA (Metropolitan Statistical Area)",RPPs: All items ,96.64
49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",RPPs: All items ,86.01
49700,"Yuba City, CA (Metropolitan Statistical Area)",RPPs: All items ,103.64
49740,"Yuma, AZ (Metropolitan Statistical Area)",RPPs: All items ,87.48
0,United States, RPPs: Goods ,99.51
999,United States (Nonmetropolitan Portion), RPPs: Goods ,95.26
10180,"Abilene, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
10420,"Akron, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
10500,"Albany, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
10540,"Albany-Lebanon, OR (Metropolitan Statistical Area)", RPPs: Goods ,104.56
10580,"Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
10740,"Albuquerque, NM (Metropolitan Statistical Area)", RPPs: Goods ,95.41
10780,"Alexandria, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)", RPPs: Goods ,98.47
11020,"Altoona, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
11100,"Amarillo, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
11180,"Ames, IA (Metropolitan Statistical Area)", RPPs: Goods ,95.07
11260,"Anchorage, AK (Metropolitan Statistical Area)", RPPs: Goods ,100.3
11460,"Ann Arbor, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
11500,"Anniston-Oxford, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
11540,"Appleton, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
11700,"Asheville, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
12020,"Athens-Clarke County, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)", RPPs: Goods ,99.76
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)", RPPs: Goods ,98.52
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)", RPPs: Goods ,95.79
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
12540,"Bakersfield, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)", RPPs: Goods ,102.19
12620,"Bangor, ME (Metropolitan Statistical Area)", RPPs: Goods ,96.56
12700,"Barnstable Town, MA (Metropolitan Statistical Area)", RPPs: Goods ,97.52
12940,"Baton Rouge, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
12980,"Battle Creek, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
13020,"Bay City, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
13140,"Beaumont-Port Arthur, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
13220,"Beckley, WV (Metropolitan Statistical Area)", RPPs: Goods ,95.43
13380,"Bellingham, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
13460,"Bend, OR (Metropolitan Statistical Area)", RPPs: Goods ,104.56
13740,"Billings, MT (Metropolitan Statistical Area)", RPPs: Goods ,94.29
13780,"Binghamton, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
13820,"Birmingham-Hoover, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
13900,"Bismarck, ND (Metropolitan Statistical Area)", RPPs: Goods ,95.92
13980,"Blacksburg-Christiansburg, VA (Metropolitan Statistical Area)", RPPs: Goods ,96.73
14010,"Bloomington, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
14020,"Bloomington, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
14100,"Bloomsburg-Berwick, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
14260,"Boise City, ID (Metropolitan Statistical Area)", RPPs: Goods ,93.86
14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)", RPPs: Goods ,104.75
14500,"Boulder, CO (Metropolitan Statistical Area)", RPPs: Goods ,94.33
14540,"Bowling Green, KY (Metropolitan Statistical Area)", RPPs: Goods ,95.18
14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
14860,"Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)", RPPs: Goods ,97.37
15180,"Brownsville-Harlingen, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
15260,"Brunswick, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
15380,"Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
15500,"Burlington, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
15540,"Burlington-South Burlington, VT (Metropolitan Statistical Area)", RPPs: Goods ,96.27
15680,"California-Lexington Park, MD (Metropolitan Statistical Area)", RPPs: Goods ,96.69
15940,"Canton-Massillon, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
15980,"Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
16020,"Cape Girardeau, MO-IL (Metropolitan Statistical Area)", RPPs: Goods ,95.14
16060,"Carbondale-Marion, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
16180,"Carson City, NV (Metropolitan Statistical Area)", RPPs: Goods ,94.59
16220,"Casper, WY (Metropolitan Statistical Area)", RPPs: Goods ,94.83
16300,"Cedar Rapids, IA (Metropolitan Statistical Area)", RPPs: Goods ,95.07
16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
16580,"Champaign-Urbana, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
16620,"Charleston, WV (Metropolitan Statistical Area)", RPPs: Goods ,95.43
16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)", RPPs: Goods ,95.55
16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)", RPPs: Goods ,96.33
16820,"Charlottesville, VA (Metropolitan Statistical Area)", RPPs: Goods ,96.73
16860,"Chattanooga, TN-GA (Metropolitan Statistical Area)", RPPs: Goods ,94.54
16940,"Cheyenne, WY (Metropolitan Statistical Area)", RPPs: Goods ,94.83
16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", RPPs: Goods ,103.28
17020,"Chico, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", RPPs: Goods ,93.51
17300,"Clarksville, TN-KY (Metropolitan Statistical Area)", RPPs: Goods ,94.87
17420,"Cleveland, TN (Metropolitan Statistical Area)", RPPs: Goods ,94.78
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)", RPPs: Goods ,93.86
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
17820,"Colorado Springs, CO (Metropolitan Statistical Area)", RPPs: Goods ,94.33
17860,"Columbia, MO (Metropolitan Statistical Area)", RPPs: Goods ,95.16
17900,"Columbia, SC (Metropolitan Statistical Area)", RPPs: Goods ,95.55
17980,"Columbus, GA-AL (Metropolitan Statistical Area)", RPPs: Goods ,95.95
18020,"Columbus, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
18140,"Columbus, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
18580,"Corpus Christi, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
18700,"Corvallis, OR (Metropolitan Statistical Area)", RPPs: Goods ,104.56
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)", RPPs: Goods ,96.28
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", RPPs: Goods ,105.05
19140,"Dalton, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
19180,"Danville, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", RPPs: Goods ,94.92
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
19460,"Decatur, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
19500,"Decatur, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)", RPPs: Goods ,101.31
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", RPPs: Goods ,95.07
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)", RPPs: Goods ,97.96
20020,"Dothan, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
20100,"Dover, DE (Metropolitan Statistical Area)", RPPs: Goods ,95.95
20220,"Dubuque, IA (Metropolitan Statistical Area)", RPPs: Goods ,95.07
20260,"Duluth, MN-WI (Metropolitan Statistical Area)", RPPs: Goods ,95.83
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
20740,"Eau Claire, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
20940,"El Centro, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)", RPPs: Goods ,95.18
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
21300,"Elmira, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
21340,"El Paso, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
21420,"Enid, OK (Metropolitan Statistical Area) *", RPPs: Goods ,92.19
21500,"Erie, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
21660,"Eugene-Springfield, OR (Metropolitan Statistical Area)", RPPs: Goods ,104.56
21780,"Evansville, IN-KY (Metropolitan Statistical Area)", RPPs: Goods ,94.07
21820,"Fairbanks, AK (Metropolitan Statistical Area)", RPPs: Goods ,100.3
22020,"Fargo, ND-MN (Metropolitan Statistical Area)", RPPs: Goods ,95.92
22140,"Farmington, NM (Metropolitan Statistical Area)", RPPs: Goods ,95.41
22180,"Fayetteville, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
22220,"Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)", RPPs: Goods ,92.12
22380,"Flagstaff, AZ (Metropolitan Statistical Area)", RPPs: Goods ,95.07
22420,"Flint, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
22500,"Florence, SC (Metropolitan Statistical Area)", RPPs: Goods ,95.55
22520,"Florence-Muscle Shoals, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
22540,"Fond du Lac, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
22660,"Fort Collins, CO (Metropolitan Statistical Area)", RPPs: Goods ,94.33
22900,"Fort Smith, AR-OK (Metropolitan Statistical Area)", RPPs: Goods ,92.13
23060,"Fort Wayne, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
23420,"Fresno, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
23460,"Gadsden, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
23540,"Gainesville, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
23580,"Gainesville, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
23900,"Gettysburg, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
24020,"Glens Falls, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
24140,"Goldsboro, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
24220,"Grand Forks, ND-MN (Metropolitan Statistical Area)", RPPs: Goods ,95.92
24260,"Grand Island, NE (Metropolitan Statistical Area)", RPPs: Goods ,95.26
24300,"Grand Junction, CO (Metropolitan Statistical Area)", RPPs: Goods ,94.33
24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
24420,"Grants Pass, OR (Metropolitan Statistical Area)", RPPs: Goods ,104.56
24500,"Great Falls, MT (Metropolitan Statistical Area)", RPPs: Goods ,94.29
24540,"Greeley, CO (Metropolitan Statistical Area)", RPPs: Goods ,94.33
24580,"Green Bay, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
24780,"Greenville, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)", RPPs: Goods ,95.55
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)", RPPs: Goods ,94.87
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)", RPPs: Goods ,95.92
25220,"Hammond, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
25500,"Harrisonburg, VA (Metropolitan Statistical Area)", RPPs: Goods ,96.73
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)", RPPs: Goods ,97.37
25620,"Hattiesburg, MS (Metropolitan Statistical Area)", RPPs: Goods ,94.87
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)", RPPs: Goods ,95.55
25980,"Hinesville, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
26300,"Hot Springs, AR (Metropolitan Statistical Area)", RPPs: Goods ,92.12
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)", RPPs: Goods ,103.43
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)", RPPs: Goods ,95.64
26620,"Huntsville, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
26820,"Idaho Falls, ID (Metropolitan Statistical Area)", RPPs: Goods ,93.86
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
26980,"Iowa City, IA (Metropolitan Statistical Area)", RPPs: Goods ,95.07
27060,"Ithaca, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
27100,"Jackson, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
27140,"Jackson, MS (Metropolitan Statistical Area)", RPPs: Goods ,94.87
27180,"Jackson, TN (Metropolitan Statistical Area)", RPPs: Goods ,94.78
27260,"Jacksonville, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
27340,"Jacksonville, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
27620,"Jefferson City, MO (Metropolitan Statistical Area)", RPPs: Goods ,95.16
27740,"Johnson City, TN (Metropolitan Statistical Area)", RPPs: Goods ,94.78
27780,"Johnstown, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
27860,"Jonesboro, AR (Metropolitan Statistical Area)", RPPs: Goods ,92.12
27900,"Joplin, MO (Metropolitan Statistical Area)", RPPs: Goods ,95.16
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)", RPPs: Goods ,106.91
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
28100,"Kankakee, IL (Metropolitan Statistical Area)", RPPs: Goods ,92.49
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)", RPPs: Goods ,95
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
28700,"Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)", RPPs: Goods ,95.05
28740,"Kingston, NY (Metropolitan Statistical Area)", RPPs: Goods ,98.14
28940,"Knoxville, TN (Metropolitan Statistical Area)", RPPs: Goods ,94.78
29020,"Kokomo, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)", RPPs: Goods ,93.03
29180,"Lafayette, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
29340,"Lake Charles, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)", RPPs: Goods ,95.07
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
29540,"Lancaster, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
29700,"Laredo, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
29740,"Las Cruces, NM (Metropolitan Statistical Area)", RPPs: Goods ,95.41
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)", RPPs: Goods ,94.59
29940,"Lawrence, KS (Metropolitan Statistical Area)", RPPs: Goods ,94.8
30020,"Lawton, OK (Metropolitan Statistical Area)", RPPs: Goods ,92.19
30140,"Lebanon, PA (Metropolitan Statistical Area)", RPPs: Goods ,98.46
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)", RPPs: Goods ,94.13
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)", RPPs: Goods ,96.56
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)", RPPs: Goods ,95.18
30620,"Lima, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
30700,"Lincoln, NE (Metropolitan Statistical Area)", RPPs: Goods ,95.26
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)", RPPs: Goods ,92.12
30860,"Logan, UT-ID (Metropolitan Statistical Area)", RPPs: Goods ,93.07
30980,"Longview, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
31020,"Longview, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)", RPPs: Goods ,107.85
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)", RPPs: Goods ,95.01
31180,"Lubbock, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
31340,"Lynchburg, VA (Metropolitan Statistical Area)", RPPs: Goods ,96.73
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)", RPPs: Goods ,95.91
31460,"Madera, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
31540,"Madison, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)", RPPs: Goods ,97.38
31740,"Manhattan, KS (Metropolitan Statistical Area)", RPPs: Goods ,94.8
31860,"Mankato, MN (Metropolitan Statistical Area)", RPPs: Goods ,95.93
31900,"Mansfield, OH (Metropolitan Statistical Area)", RPPs: Goods ,93.32
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
32780,"Medford, OR (Metropolitan Statistical Area)", RPPs: Goods ,104.56
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)", RPPs: Goods ,94.78
32900,"Merced, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)", RPPs: Goods ,102.89
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
33220,"Midland, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
33260,"Midland, TX (Metropolitan Statistical Area)", RPPs: Goods ,91.94
33340,"Milwaukee-Waukesha, WI (Metropolitan Statistical Area)", RPPs: Goods ,93.11
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)", RPPs: Goods ,104.78
33540,"Missoula, MT (Metropolitan Statistical Area)", RPPs: Goods ,94.29
33660,"Mobile, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
33700,"Modesto, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
33740,"Monroe, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
33780,"Monroe, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
33860,"Montgomery, AL (Metropolitan Statistical Area)", RPPs: Goods ,95.05
34060,"Morgantown, WV (Metropolitan Statistical Area)", RPPs: Goods ,95.43
34100,"Morristown, TN (Metropolitan Statistical Area)", RPPs: Goods ,94.78
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)", RPPs: Goods ,104.78
34620,"Muncie, IN (Metropolitan Statistical Area)", RPPs: Goods ,94.06
34740,"Muskegon, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)", RPPs: Goods ,95.85
34900,"Napa, CA (Metropolitan Statistical Area)", RPPs: Goods ,104.56
34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)", RPPs: Goods ,94.78
35100,"New Bern, NC (Metropolitan Statistical Area)", RPPs: Goods ,96.46
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)", RPPs: Goods ,97.37
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)", RPPs: Goods ,92.04
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)", RPPs: Goods ,109.52
35660,"Niles, MI (Metropolitan Statistical Area)", RPPs: Goods ,93.31
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
35980,"Norwich-New London, CT (Metropolitan Statistical Area)", RPPs: Goods ,97.37
36100,"Ocala, FL (Metropolitan Statistical Area)", RPPs: Goods ,95.61
36140,"Ocean City, NJ (Metropolitan Statistical Area)", RPPs: Goods ,98.52
